,Tel,Price,Metrdist,N,lon,Bal,Kitsp,lat,Brick,Totsp,Walk,Dist,Livesp,Rooms,District,New,Nfloors,Floor
3542,1.0,3691155,4,3542,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3543,1.0,3698800,,3543,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3544,1.0,3708800,,3544,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3545,1.0,3771963,20,3545,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3546,1.0,3814200,,3546,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3547,1.0,3891808,20,3547,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3548,1.0,3896080,,3548,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3549,1.0,3910992,4,3549,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3550,1.0,3927300,,3550,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3551,1.0,3937000,20,3551,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3552,1.0,3937000,20,3552,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3553,1.0,3950000,10,3553,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3554,,3950000,15,3554,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3555,1.0,3951900,,3555,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3556,0.0,3975000,20,3556,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3557,1.0,5613300,33,3557,37.744163,1.0,11,55.724437,0.0,"38,5",0.0,1.2789578489114066,18,1,0,,17,11
3558,,9849000,5,3558,37.699463,,"10,6",55.751503,1.0,"56,7",1.0,1.2789578489114066,"30,4",2,0,,13,5
3559,1.0,5363450,,3559,37.937732,1.0,9,55.70145,0.0,"55,9",,1.2789578489114066,35,2,0,,17,4
3560,1.0,3373500,5,3560,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3561,1.0,3401857,4,3561,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3562,1.0,3431174,4,3562,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3563,1.0,3456792,4,3563,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3564,1.0,3596085,4,3564,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3565,1.0,3599999,,3565,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3566,1.0,3607305,4,3566,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3567,1.0,3615861,20,3567,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3568,1.0,3624915,4,3568,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3569,1.0,3647000,,3569,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3570,1.0,3691155,4,3570,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3571,1.0,3698800,,3571,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3572,1.0,3708800,,3572,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3573,1.0,3771963,20,3573,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3574,1.0,3814200,,3574,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3575,1.0,3891808,20,3575,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3576,1.0,3896080,,3576,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3577,1.0,3910992,4,3577,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3578,1.0,3927300,,3578,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3579,1.0,3937000,20,3579,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3580,1.0,3937000,20,3580,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3581,1.0,3950000,10,3581,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3582,,3950000,15,3582,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3583,1.0,3951900,,3583,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3584,0.0,3975000,20,3584,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3585,1.0,12150000,10,3585,37.754709,1.0,12,55.713927,0.0,62,1.0,1.2789578489114066,35,2,0,0.0,23,22
3586,1.0,5900000,7,3586,37.853964,1.0,"8,5",55.679128,0.0,39,1.0,1.2789578489114066,"19,1",1,0,0.0,17,2
3587,,4550000,10,3587,37.93386,1.0,"7,5",55.705255,,38,0.0,1.2789578489114066,18,1,0,0.0,17,6
3588,1.0,3373500,5,3588,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3589,1.0,3401857,4,3589,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3590,1.0,3431174,4,3590,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3591,1.0,3456792,4,3591,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3592,1.0,3596085,4,3592,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3593,1.0,3599999,,3593,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3594,1.0,3607305,4,3594,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3595,1.0,3615861,20,3595,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3596,1.0,3624915,4,3596,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3597,1.0,3647000,,3597,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3598,1.0,3691155,4,3598,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3599,1.0,3698800,,3599,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3600,1.0,3708800,,3600,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3601,1.0,3771963,20,3601,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3602,1.0,3814200,,3602,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3603,1.0,3891808,20,3603,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3604,1.0,3896080,,3604,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3605,1.0,3910992,4,3605,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3606,1.0,3927300,,3606,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3607,1.0,3937000,20,3607,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3608,1.0,3937000,20,3608,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3609,1.0,3950000,10,3609,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3610,,3950000,15,3610,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3611,1.0,3951900,,3611,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3612,0.0,3975000,20,3612,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3613,0.0,7290000,11,3613,37.717941,1.0,7,55.745498,0.0,44,1.0,1.2789578489114066,"29,6",2,0,0.0,6,6
3614,1.0,4387500,,3614,37.93351,1.0,7,55.701039,,"37,5",,1.2789578489114066,"18,9",1,0,0.0,17,16
3615,1.0,10587750,3,3615,37.699463,0.0,–,55.751503,1.0,74,1.0,1.2789578489114066,74,2,0,,28,2
3616,1.0,3373500,5,3616,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3617,1.0,3401857,4,3617,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3618,1.0,3431174,4,3618,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3619,1.0,3456792,4,3619,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3620,1.0,3596085,4,3620,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3621,1.0,3599999,,3621,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3622,1.0,3607305,4,3622,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3623,1.0,3615861,20,3623,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3624,1.0,3624915,4,3624,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3625,1.0,3647000,,3625,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3626,1.0,3691155,4,3626,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3627,1.0,3698800,,3627,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3628,1.0,3708800,,3628,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3629,1.0,3771963,20,3629,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3630,1.0,3814200,,3630,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3631,1.0,3891808,20,3631,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3632,1.0,3896080,,3632,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3633,1.0,3910992,4,3633,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3634,1.0,3927300,,3634,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3635,1.0,3937000,20,3635,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3636,1.0,3937000,20,3636,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3637,1.0,3950000,10,3637,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3638,,3950000,15,3638,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3639,1.0,3951900,,3639,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3640,0.0,3975000,20,3640,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3641,,3912000,,3641,37.937247,1.0,"7,1",55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,7
3642,1.0,10000000,10,3642,37.763594,1.0,"10,4",55.66699,0.0,"58,5",1.0,1.2789578489114066,"33,8",2,0,0.0,22,11
3643,1.0,9600000,17,3643,37.773394,1.0,16,55.661151,1.0,"62,4",0.0,1.2789578489114066,31,2,0,0.0,24,15
3644,1.0,3373500,5,3644,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3645,1.0,3401857,4,3645,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3646,1.0,3431174,4,3646,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3647,1.0,3456792,4,3647,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3648,1.0,3596085,4,3648,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3649,1.0,3599999,,3649,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3650,1.0,3607305,4,3650,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3651,1.0,3615861,20,3651,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3652,1.0,3624915,4,3652,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3653,1.0,3647000,,3653,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3654,1.0,3691155,4,3654,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3655,1.0,3698800,,3655,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3656,1.0,3708800,,3656,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3657,1.0,3771963,20,3657,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3658,1.0,3814200,,3658,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3659,1.0,3891808,20,3659,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3660,1.0,3896080,,3660,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3661,1.0,3910992,4,3661,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3662,1.0,3927300,,3662,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3663,1.0,3937000,20,3663,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3664,1.0,3937000,20,3664,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3665,1.0,3950000,10,3665,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3666,,3950000,15,3666,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3667,1.0,3951900,,3667,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3668,0.0,3975000,20,3668,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3669,1.0,3912000,25,3669,37.937247,0.0,12,55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,7
3670,1.0,5251650,15,3670,37.937247,1.0,9,55.701572,0.0,"55,9",0.0,1.2789578489114066,"34,7",2,0,,17,15
3671,1.0,12150000,10,3671,37.754709,1.0,12,55.713927,0.0,62,1.0,1.2789578489114066,35,2,0,0.0,23,22
3672,1.0,3373500,5,3672,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3673,1.0,3401857,4,3673,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3674,1.0,3431174,4,3674,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3675,1.0,3456792,4,3675,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3676,1.0,3596085,4,3676,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3677,1.0,3599999,,3677,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3678,1.0,3607305,4,3678,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3679,1.0,3615861,20,3679,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3680,1.0,3624915,4,3680,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3681,1.0,3647000,,3681,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3682,1.0,3691155,4,3682,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3683,1.0,3698800,,3683,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3684,1.0,3708800,,3684,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3685,1.0,3771963,20,3685,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3686,1.0,3814200,,3686,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3687,1.0,3891808,20,3687,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3688,1.0,3896080,,3688,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3689,1.0,3910992,4,3689,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3690,1.0,3927300,,3690,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3691,1.0,3937000,20,3691,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3692,1.0,3937000,20,3692,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3693,1.0,3950000,10,3693,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3694,,3950000,15,3694,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3695,1.0,3951900,,3695,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3696,0.0,3975000,20,3696,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3697,1.0,3814200,,3697,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,7
3698,0.0,7200000,6,3698,37.79914,1.0,10,55.677083,0.0,59,0.0,1.2789578489114066,34,2,0,0.0,22,17
3699,1.0,5363450,,3699,37.937732,1.0,9,55.70145,0.0,"55,9",,1.2789578489114066,35,2,0,,17,4
3700,1.0,3373500,5,3700,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3701,1.0,3401857,4,3701,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3702,1.0,3431174,4,3702,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3703,1.0,3456792,4,3703,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3704,1.0,3596085,4,3704,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3705,1.0,3599999,,3705,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3706,1.0,3607305,4,3706,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3707,1.0,3615861,20,3707,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3708,1.0,3624915,4,3708,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3709,1.0,3647000,,3709,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3710,1.0,3691155,4,3710,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3711,1.0,3698800,,3711,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3712,1.0,3708800,,3712,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3713,1.0,3771963,20,3713,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3714,1.0,3814200,,3714,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3715,1.0,3891808,20,3715,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3716,1.0,3896080,,3716,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3717,1.0,3910992,4,3717,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3718,1.0,3927300,,3718,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3719,1.0,3937000,20,3719,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3720,1.0,3937000,20,3720,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3721,1.0,3950000,10,3721,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3722,,3950000,15,3722,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
3723,1.0,3951900,,3723,37.937965,1.0,"7,4",55.703309,0.0,"36,7",,1.2789578489114066,"16,2",1,0,,17,5
3724,0.0,3975000,20,3724,37.936196,1.0,"7,1",55.701841,0.0,"31,8",0.0,1.2789578489114066,"15,6",1,0,0.0,17,10
3725,0.0,5180000,15,3725,37.71512,1.0,"9,3",55.650866,0.0,"59,4",1.0,1.2789578489114066,43,2,0,0.0,12,6
3726,1.0,8533014,10,3726,37.740269,1.0,"10,4",55.728623,1.0,57,0.0,1.2789578489114066,"28,4",2,0,,25,2
3727,1.0,5337150,3,3727,37.699463,0.0,–,55.751503,1.0,27,1.0,1.2789578489114066,27,1,0,,28,13
3728,1.0,3373500,5,3728,37.685072,0.0,–,55.751913,1.0,"17,3",1.0,1.2789578489114066,–,1,0,,10,6
3729,1.0,3401857,4,3729,37.774751,1.0,–,55.670397,1.0,"23,0",0.0,1.2789578489114066,"13,2",1,0,,17,7
3730,1.0,3431174,4,3730,37.774751,1.0,–,55.670397,1.0,"23,1",0.0,1.2789578489114066,"13,2",1,0,,17,14
3731,1.0,3456792,4,3731,37.774751,1.0,–,55.670397,1.0,"23,4",0.0,1.2789578489114066,"13,1",1,0,,17,10
3732,1.0,3596085,4,3732,37.774751,1.0,–,55.670397,1.0,"25,5",0.0,1.2789578489114066,"14,1",1,0,,17,5
3733,1.0,3599999,,3733,37.938388,1.0,7,55.701993,0.0,"32,5",,1.2789578489114066,"15,6",1,0,0.0,7,7
3734,1.0,3607305,4,3734,37.774751,1.0,–,55.670397,1.0,"25,4",0.0,1.2789578489114066,14,1,0,,17,7
3735,1.0,3615861,20,3735,37.937247,1.0,7,55.701572,0.0,"32,6",1.0,1.2789578489114066,"15,6",1,0,,17,11
3736,1.0,3624915,4,3736,37.774751,1.0,–,55.670397,1.0,"24,2",0.0,1.2789578489114066,"17,2",1,0,,17,11
3737,1.0,3647000,,3737,37.706245,1.0,–,55.646147,,"26,8",,1.2789578489114066,18,1,0,,22,10
3738,1.0,3691155,4,3738,37.774751,1.0,–,55.670397,1.0,"24,7",0.0,1.2789578489114066,"17,7",1,0,,17,9
3739,1.0,3698800,,3739,37.926629,1.0,–,55.683153,1.0,"39,8",,1.2789578489114066,26,1,0,0.0,22,14
3740,1.0,3708800,,3740,37.925809,1.0,7,55.7003,1.0,"32,6",,1.2789578489114066,"15,8",1,0,,25,13
3741,1.0,3771963,20,3741,37.704716,0.0,–,55.645719,1.0,"26,8",1.0,1.2789578489114066,"18,5",1,0,,32,21
3742,1.0,3814200,,3742,37.937247,1.0,7,55.701572,0.0,"32,6",,1.2789578489114066,"15,6",1,0,0.0,17,9
3743,1.0,3891808,20,3743,37.704716,0.0,–,55.645719,1.0,"28,1",1.0,1.2789578489114066,"20,2",1,0,,32,11
3744,1.0,3896080,,3744,37.704316,,6,55.648167,1.0,"30,9",,1.2789578489114066,"15,6",1,0,,32,25
3745,1.0,3910992,4,3745,37.774751,1.0,–,55.670397,1.0,"28,3",0.0,1.2789578489114066,"16,8",1,0,,17,4
3746,1.0,3927300,,3746,37.936196,1.0,"7,1",55.701841,0.0,32,,1.2789578489114066,"15,6",1,0,0.0,17,10
3747,1.0,3937000,20,3747,37.936139,1.0,7,55.701837,0.0,"32,6",0.0,1.2789578489114066,"15,6",1,0,,17,16
3748,1.0,3937000,20,3748,37.937247,1.0,"7,9",55.701572,0.0,"32,6",0.0,1.2789578489114066,"15,8",1,0,,17,10
3749,1.0,3950000,10,3749,37.940517,1.0,1,55.705737,1.0,37,0.0,1.2789578489114066,18,1,0,,17,6
3750,,3950000,15,3750,37.933842,0.0,8,55.703342,0.0,"36,9",0.0,1.2789578489114066,17,1,0,,17,3
